user_id,image_no,desktop_rating,gender,qualification,mobile_rating,age
u45,47,7,1,2,8,48
u46,47,8,0,2,7,48
u47,47,1,1,0,1,48
u48,47,9,0,2,7,38
u49,47,8,1,0,8,35
u50,47,9,1,1,5,32
u51,47,7,1,1,9,30
u52,47,7,1,0,6,26
u53,47,10,1,1,9,24
u54,47,8,0,1,8,24
u55,47,9,0,1,6,27
u56,47,10,1,1,3,27
u57,47,5,1,1,10,24
u58,47,8,1,1,8,22
u59,47,8,0,2,5,29
u60,47,9,0,1,7,23
u61,47,8,0,1,7,21
u62,47,6,0,1,5,22
u63,47,6,0,1,2,22
u64,47,6,0,1,7,21
u65,47,4,0,1,3,22
u66,47,6,0,1,8,24
u67,47,4,0,1,7,25
u68,47,7,0,1,4,21
u69,47,6,0,1,7,29
u70,47,10,0,1,5,22
u71,47,9,0,1,6,21
u72,47,5,1,1,7,22
u73,47,8,1,1,7,23
u74,47,9,1,1,8,16
u75,47,4,1,1,4,23
u76,47,6,0,1,2,23
u77,47,3,1,1,1,19
u78,47,1,1,1,7,17
u79,47,9,1,1,6,16
u80,47,1,1,1,4,18
u81,47,6,1,1,3,18
u82,47,2,1,1,1,17
u83,47,5,0,1,2,20
u84,47,6,0,1,10,20
u85,47,1,0,1,4,18
u86,47,9,0,1,6,21
u87,47,4,0,1,7,19
u88,47,4,0,1,9,23
u89,47,6,0,1,4,19
u90,47,10,0,1,2,20
u91,47,5,1,1,3,23
u92,47,10,0,1,7,20
u93,47,6,0,1,8,18
u94,47,7,0,1,5,21
u95,47,6,0,1,3,21
u96,47,10,0,1,6,22
u97,47,5,1,1,7,21
u98,47,7,1,1,7,23
u99,47,5,1,1,8,22
u100,47,7,1,1,6,23
u1,48,10,1,1,5,23
u2,48,8,0,2,7,58
u3,48,6,1,0,5,84
u4,48,7,1,0,7,47
u5,48,6,1,1,8,16
u6,48,7,1,1,1,16
u7,48,8,1,1,9,16
u8,48,10,1,1,7,15
u9,48,9,0,1,8,15
u10,48,10,0,1,8,16
u11,48,7,0,1,7,16
u12,48,6,0,1,8,16
u13,48,5,0,1,8,16
u14,48,5,0,1,6,16
u15,48,2,1,1,5,17
u16,48,6,1,1,6,15
u17,48,10,1,1,7,15
u18,48,9,1,1,1,15
u19,48,3,1,1,6,15
u20,48,9,1,1,5,16
u21,48,3,1,1,6,16
u22,48,3,0,1,7,15
u23,48,7,0,1,8,15
u24,48,5,0,1,7,16
u25,48,10,0,1,7,11
u26,48,7,0,1,9,16
u27,48,8,0,1,8,20
u28,48,9,1,1,8,18
u29,48,10,0,1,8,20
u30,48,5,0,1,8,20
u31,48,5,0,1,9,20
u32,48,6,0,1,7,18
u33,48,6,1,1,5,18
u34,48,7,1,1,8,15
u35,48,6,0,1,5,13
u36,48,4,0,1,4,8
u37,48,8,0,1,6,10
u38,48,5,0,1,1,10
u39,48,1,0,1,2,6
u40,48,7,1,2,6,60
u41,48,7,1,2,9,53
u42,48,7,1,0,6,55
u43,48,8,1,0,9,44
u44,48,9,1,2,8,47
u45,48,7,1,2,5,48
u46,48,10,0,2,4,48
u47,48,2,1,0,3,48
u48,48,8,0,2,8,38
u49,48,7,1,0,7,35
u50,48,6,1,1,8,32
u51,48,9,1,1,10,30
u52,48,9,1,0,10,26
u53,48,10,1,1,9,24
u54,48,5,0,1,9,24
u55,48,7,0,1,5,27
u56,48,9,1,1,7,27
u57,48,1,1,1,2,24
u58,48,7,1,1,5,22
u59,48,8,0,2,7,29
u60,48,10,0,1,6,23
u61,48,7,0,1,6,21
u62,48,7,0,1,6,22
u63,48,8,0,1,4,22
u64,48,5,0,1,7,21
u65,48,5,0,1,1,22
u66,48,7,0,1,8,24
u67,48,6,0,1,5,25
u68,48,3,0,1,7,21
u69,48,7,0,1,8,29
u70,48,10,0,1,9,22
u71,48,9,0,1,7,21
u72,48,6,1,1,6,22
u73,48,9,1,1,8,23
u74,48,10,1,1,10,16
u75,48,5,1,1,1,23
u76,48,10,0,1,6,23
u77,48,1,1,1,5,19
u78,48,6,1,1,4,17
u79,48,2,1,1,1,16
u80,48,5,1,1,2,18
u81,48,4,1,1,5,18
u82,48,6,1,1,6,17
u83,48,8,0,1,6,20
u84,48,9,0,1,6,20
u85,48,10,0,1,2,18
u86,48,10,0,1,10,21
u87,48,2,0,1,8,19
u88,48,5,0,1,4,23
u89,48,5,0,1,3,19
u90,48,9,0,1,6,20
u91,48,3,1,1,5,23
u92,48,10,0,1,7,20
u93,48,5,0,1,6,18
u94,48,4,0,1,3,21
u95,48,7,0,1,3,21
u96,48,4,0,1,9,22
u97,48,8,1,1,2,21
u98,48,6,1,1,7,23
u99,48,5,1,1,7,22
u100,48,7,1,1,7,23
u1,49,4,1,1,7,23
u2,49,7,0,2,6,58
u3,49,7,1,0,6,84
u4,49,8,1,0,7,47
u5,49,7,1,1,9,16
u6,49,8,1,1,2,16
u7,49,9,1,1,8,16
u8,49,10,1,1,8,15
u9,49,10,0,1,1,15
u10,49,10,0,1,8,16
u11,49,3,0,1,6,16
u12,49,2,0,1,7,16
u13,49,4,0,1,10,16
u14,49,2,0,1,5,16
u15,49,8,1,1,9,17
u16,49,8,1,1,7,15
u17,49,8,1,1,2,15
u18,49,2,1,1,10,15
u19,49,6,1,1,4,15
u20,49,10,1,1,6,16
u21,49,10,1,1,6,16
u22,49,2,0,1,8,15
u23,49,8,0,1,9,15
u24,49,6,0,1,8,16
u25,49,4,0,1,9,11
u26,49,8,0,1,7,16
u27,49,9,0,1,9,20
u28,49,8,1,1,8,18
u29,49,10,0,1,8,20
u30,49,5,0,1,6,20
u31,49,5,0,1,8,20
u32,49,6,0,1,5,18
u33,49,4,1,1,4,18
u34,49,7,1,1,7,15
u35,49,6,0,1,5,13
u36,49,4,0,1,6,8
u37,49,5,0,1,4,10
u38,49,7,0,1,3,10
u39,49,4,0,1,4,6
u40,49,2,1,2,8,60
u41,49,8,1,2,10,53
u42,49,6,1,0,4,55
u43,49,5,1,0,4,44
u44,49,7,1,2,8,47
u45,49,6,1,2,7,48
u46,49,7,0,2,5,48
u47,49,5,1,0,2,48
u48,49,8,0,2,7,38
u49,49,7,1,0,8,35
u50,49,5,1,1,5,32
u51,49,10,1,1,10,30
u52,49,9,1,0,8,26
u53,49,8,1,1,8,24
u54,49,9,0,1,8,24
u55,49,8,0,1,5,27
u56,49,10,1,1,9,27
u57,49,2,1,1,1,24
u58,49,7,1,1,2,22
u59,49,8,0,2,4,29
u60,49,9,0,1,6,23
u61,49,7,0,1,6,21
u62,49,7,0,1,6,22
u63,49,8,0,1,10,22
u64,49,6,0,1,8,21
u65,49,5,0,1,1,22
u66,49,7,0,1,8,24
u67,49,8,0,1,8,25
u68,49,2,0,1,7,21
u69,49,8,0,1,9,29
u70,49,9,0,1,10,22
u71,49,8,0,1,8,21
u72,49,5,1,1,6,22
u73,49,7,1,1,8,23
u74,49,9,1,1,9,16
u75,49,6,1,1,6,23
u76,49,8,0,1,6,23
u77,49,1,1,1,7,19
u78,49,9,1,1,10,17
u79,49,4,1,1,3,16
u80,49,3,1,1,4,18
u81,49,4,1,1,3,18
u82,49,4,1,1,9,17
u83,49,7,0,1,5,20
u84,49,6,0,1,2,20
u85,49,4,0,1,8,18
u86,49,7,0,1,8,21
u87,49,3,0,1,6,19
u88,49,6,0,1,8,23
u89,49,4,0,1,4,19
u90,49,10,0,1,4,20
u91,49,1,1,1,2,23
u92,49,9,0,1,7,20
u93,49,6,0,1,4,18
u94,49,7,0,1,5,21
u95,49,7,0,1,4,21
u96,49,1,0,1,10,22
u97,49,4,1,1,5,21
u98,49,7,1,1,7,23
u99,49,5,1,1,6,22
u100,49,5,1,1,7,23
u1,50,8,1,1,9,23
u2,50,5,0,2,5,58
u3,50,4,1,0,5,84
u4,50,6,1,0,5,47
u5,50,8,1,1,10,16
u6,50,9,1,1,4,16
u7,50,8,1,1,9,16
u8,50,7,1,1,5,15
u9,50,1,0,1,9,15
u10,50,5,0,1,8,16
u11,50,5,0,1,8,16
u12,50,4,0,1,4,16
u13,50,6,0,1,8,16
u14,50,3,0,1,3,16
u15,50,3,1,1,7,17
u16,50,5,1,1,8,15
u17,50,1,1,1,1,15
u18,50,1,1,1,9,15
u19,50,7,1,1,2,15
u20,50,2,1,1,7,16
u21,50,1,1,1,3,16
u22,50,1,0,1,9,15
u23,50,9,0,1,10,15
u24,50,7,0,1,9,16
u25,50,8,0,1,8,11
u26,50,8,0,1,9,16
u27,50,9,0,1,8,20
u28,50,9,1,1,9,18
u29,50,10,0,1,10,20
u30,50,6,0,1,6,20
u31,50,6,0,1,9,20
u32,50,6,0,1,3,18
u33,50,7,1,1,4,18
u34,50,9,1,1,8,15
u35,50,5,0,1,5,13
u36,50,3,0,1,4,8
u37,50,5,0,1,6,10
u38,50,8,0,1,4,10
u39,50,1,0,1,3,6
u40,50,5,1,2,3,60
u41,50,10,1,2,8,53
u42,50,4,1,0,4,55
u43,50,6,1,0,6,44
u44,50,7,1,2,7,47
u45,50,6,1,2,5,48
u46,50,9,0,2,7,48
u47,50,3,1,0,4,48
u48,50,6,0,2,8,38
u49,50,5,1,0,7,35
u50,50,7,1,1,5,32
u51,50,10,1,1,10,30
u52,50,8,1,0,9,26
u53,50,7,1,1,6,24
u54,50,8,0,1,8,24
u55,50,10,0,1,6,27
u56,50,10,1,1,8,27
u57,50,3,1,1,5,24
u58,50,7,1,1,5,22
u59,50,7,0,2,6,29
u60,50,8,0,1,7,23
u61,50,7,0,1,6,21
u62,50,6,0,1,7,22
u63,50,8,0,1,10,22
u64,50,6,0,1,8,21
u65,50,6,0,1,1,22
u66,50,7,0,1,8,24
u67,50,7,0,1,10,25
u68,50,5,0,1,3,21
u69,50,9,0,1,9,29
u70,50,9,0,1,7,22
u71,50,9,0,1,8,21
u72,50,5,1,1,6,22
u73,50,8,1,1,7,23
u74,50,6,1,1,5,16
u75,50,9,1,1,8,23
u76,50,3,0,1,10,23
u77,50,9,1,1,1,19
u78,50,3,1,1,6,17
u79,50,5,1,1,7,16
u80,50,7,1,1,3,18
u81,50,2,1,1,5,18
u82,50,1,1,1,3,17
u83,50,4,0,1,8,20
u84,50,2,0,1,4,20
u85,50,3,0,1,10,18
u86,50,5,0,1,6,21
u87,50,1,0,1,5,19
u88,50,7,0,1,9,23
u89,50,3,0,1,3,19
u90,50,3,0,1,6,20
u91,50,2,1,1,4,23
u92,50,6,0,1,8,20
u93,50,9,0,1,6,18
u94,50,9,0,1,6,21
u95,50,6,0,1,5,21
u96,50,3,0,1,5,22
u97,50,7,1,1,8,21
u98,50,8,1,1,7,23
u99,50,4,1,1,5,22
u100,50,5,1,1,8,23
